,time,amps,on
0,02/01/19 12:05:30 PM,37.0779,1
1,02/01/19 12:06:30 PM,37.9644,1
2,02/01/19 12:07:30 PM,38.0591,1
3,02/01/19 12:08:30 PM,38.4253,1
4,02/01/19 12:09:30 PM,38.0819,1
5,02/01/19 12:10:30 PM,38.265,1
6,02/01/19 12:11:30 PM,38.2223,1
7,02/01/19 12:12:30 PM,37.9767,1
8,02/01/19 12:13:30 PM,37.6059,1
9,02/01/19 12:14:30 PM,37.9614,1
10,02/01/19 12:15:30 PM,37.8607,1
12,02/01/19 12:16:30 PM,37.7096,1
14,02/01/19 12:17:30 PM,37.3587,1
16,02/01/19 12:18:30 PM,37.5387,1
18,02/01/19 12:19:30 PM,37.7462,1
20,02/01/19 12:20:30 PM,37.6944,1
22,02/01/19 12:21:30 PM,38.0011,1
24,02/01/19 12:22:30 PM,38.0774,1
26,02/01/19 12:23:30 PM,37.9889,1
28,02/01/19 12:24:30 PM,38.117,1
30,02/01/19 12:25:30 PM,38.2742,1
32,02/01/19 12:26:30 PM,37.9767,1
34,02/01/19 12:27:30 PM,38.1567,1
36,02/01/19 12:28:30 PM,38.0529,1
38,02/01/19 12:29:30 PM,38.7121,1
40,02/01/19 12:30:30 PM,38.0804,1
42,02/01/19 12:31:30 PM,38.0453,1
44,02/01/19 12:32:30 PM,38.1323,1
46,02/01/19 12:33:30 PM,38.1827,1
48,02/01/19 12:34:30 PM,38.294000000000004,1
50,02/01/19 12:35:30 PM,38.3536,1
52,02/01/19 12:36:30 PM,37.8027,1
54,02/01/19 12:37:30 PM,38.2528,1
56,02/01/19 12:38:30 PM,38.3917,1
58,02/01/19 12:39:30 PM,38.3658,1
60,02/01/19 12:40:30 PM,37.9324,1
62,02/01/19 12:41:30 PM,38.172,1
64,02/01/19 12:42:30 PM,38.1537,1
66,02/01/19 12:43:30 PM,38.2284,1
68,02/01/19 12:44:30 PM,37.9232,1
70,02/01/19 12:45:30 PM,37.8271,1
72,02/01/19 12:46:30 PM,38.0514,1
74,02/01/19 12:47:30 PM,37.9019,1
76,02/01/19 12:48:30 PM,38.2055,1
78,02/01/19 12:49:30 PM,38.4176,1
80,02/01/19 12:50:30 PM,38.349000000000004,1
82,02/01/19 12:51:30 PM,38.2132,1
84,02/01/19 12:52:30 PM,38.5199,1
86,02/01/19 12:53:30 PM,38.1094,1
88,02/01/19 12:54:30 PM,37.615,1
90,02/01/19 12:55:30 PM,37.9004,1
92,02/01/19 12:56:30 PM,37.6196,1
94,02/01/19 12:57:30 PM,0.032,0
96,02/01/19 12:58:30 PM,0.032,0
98,02/01/19 12:59:30 PM,0.032,0
100,02/01/19 01:00:30 PM,0.032,0
102,02/01/19 01:01:30 PM,0.032,0
104,02/01/19 01:02:30 PM,0.032,0
106,02/01/19 01:03:30 PM,0.032,0
108,02/01/19 01:04:30 PM,0.032,0
110,02/01/19 01:05:30 PM,0.032,0
112,02/01/19 01:06:30 PM,38.0438,1
114,02/01/19 01:07:30 PM,38.0819,1
116,02/01/19 01:08:30 PM,38.2269,1
118,02/01/19 01:09:30 PM,38.1384,1
120,02/01/19 01:10:30 PM,37.6974,1
122,02/01/19 01:11:30 PM,38.1796,1
124,02/01/19 01:12:30 PM,37.8042,1
126,02/01/19 01:13:30 PM,38.2528,1
128,02/01/19 01:14:30 PM,38.3658,1
130,02/01/19 01:15:30 PM,38.3688,1
132,02/01/19 01:16:30 PM,38.23,1
134,02/01/19 01:17:30 PM,37.9522,1
136,02/01/19 01:18:30 PM,37.8012,1
138,02/01/19 01:19:30 PM,37.9171,1
140,02/01/19 01:20:30 PM,37.9385,1
142,02/01/19 01:21:30 PM,37.5479,1
144,02/01/19 01:22:30 PM,38.0987,1
146,02/01/19 01:23:30 PM,38.175,1
148,02/01/19 01:24:30 PM,37.702,1
150,02/01/19 01:25:30 PM,38.1979,1
152,02/01/19 01:26:30 PM,38.2086,1
154,02/01/19 01:27:30 PM,37.9202,1
156,02/01/19 01:28:30 PM,38.3932,1
158,02/01/19 01:29:30 PM,37.9553,1
160,02/01/19 01:30:30 PM,37.7173,1
162,02/01/19 01:31:30 PM,38.2559,1
164,02/01/19 01:32:30 PM,37.9583,1
166,02/01/19 01:33:30 PM,37.8256,1
168,02/01/19 01:34:30 PM,37.7005,1
170,02/01/19 01:35:30 PM,37.8927,1
172,02/01/19 01:36:30 PM,37.937,1
174,02/01/19 01:37:30 PM,38.1338,1
176,02/01/19 01:38:30 PM,37.8775,1
178,02/01/19 01:39:30 PM,37.9858,1
180,02/01/19 01:40:30 PM,37.9553,1
182,02/01/19 01:41:30 PM,38.0545,1
184,02/01/19 01:42:30 PM,38.1369,1
186,02/01/19 01:43:30 PM,38.0346,1
188,02/01/19 01:44:30 PM,37.9034,1
190,02/01/19 01:45:30 PM,37.7218,1
192,02/01/19 01:46:30 PM,37.882,1
194,02/01/19 01:47:30 PM,38.3551,1
196,02/01/19 01:48:30 PM,38.0606,1
198,02/01/19 01:49:30 PM,37.7615,1
200,02/01/19 01:50:30 PM,37.8714,1
202,02/01/19 01:51:30 PM,37.9461,1
204,02/01/19 01:52:30 PM,37.7844,1
206,02/01/19 01:53:30 PM,38.3169,1
208,02/01/19 01:54:30 PM,38.3932,1
210,02/01/19 01:55:30 PM,38.0728,1
212,02/01/19 01:56:30 PM,37.9858,1
214,02/01/19 01:57:30 PM,0.0305,0
216,02/01/19 01:58:30 PM,0.0305,0
218,02/01/19 01:59:30 PM,0.0305,0
220,02/01/19 02:00:30 PM,0.0305,0
222,02/01/19 02:01:30 PM,0.0305,0
224,02/01/19 02:02:30 PM,0.0305,0
226,02/01/19 02:03:30 PM,0.0305,0
228,02/01/19 02:04:30 PM,0.0305,0
230,02/01/19 02:05:30 PM,38.7304,1
232,02/01/19 02:06:30 PM,38.2376,1
234,02/01/19 02:07:30 PM,38.0179,1
236,02/01/19 02:08:30 PM,38.0774,1
238,02/01/19 02:09:30 PM,38.3932,1
240,02/01/19 02:10:30 PM,38.291,1
242,02/01/19 02:11:30 PM,38.262,1
244,02/01/19 02:12:30 PM,38.1155,1
246,02/01/19 02:13:30 PM,37.9858,1
248,02/01/19 02:14:30 PM,37.969,1
250,02/01/19 02:15:30 PM,38.143,1
252,02/01/19 02:16:30 PM,37.8882,1
254,02/01/19 02:17:30 PM,37.7111,1
256,02/01/19 02:18:30 PM,38.0316,1
258,02/01/19 02:19:30 PM,37.9706,1
260,02/01/19 02:20:30 PM,37.7981,1
262,02/01/19 02:21:30 PM,38.0987,1
264,02/01/19 02:22:30 PM,38.0819,1
266,02/01/19 02:23:30 PM,37.6059,1
268,02/01/19 02:24:30 PM,38.0636,1
270,02/01/19 02:25:30 PM,37.7646,1
272,02/01/19 02:26:30 PM,38.1247,1
274,02/01/19 02:27:30 PM,38.1353,1
276,02/01/19 02:28:30 PM,38.2101,1
278,02/01/19 02:29:30 PM,37.9324,1
280,02/01/19 02:30:30 PM,37.9156,1
282,02/01/19 02:31:30 PM,38.1048,1
284,02/01/19 02:32:30 PM,37.9614,1
286,02/01/19 02:33:30 PM,37.9324,1
288,02/01/19 02:34:30 PM,37.7935,1
290,02/01/19 02:35:30 PM,38.1003,1
292,02/01/19 02:36:30 PM,38.0941,1
294,02/01/19 02:37:30 PM,37.8698,1
296,02/01/19 02:38:30 PM,37.8637,1
298,02/01/19 02:39:30 PM,37.7981,1
300,02/01/19 02:40:30 PM,37.9553,1
302,02/01/19 02:41:30 PM,38.0148,1
304,02/01/19 02:42:30 PM,38.0087,1
306,02/01/19 02:43:30 PM,38.0789,1
308,02/01/19 02:44:30 PM,37.9049,1
310,02/01/19 02:45:30 PM,37.673,1
312,02/01/19 02:46:30 PM,37.9278,1
314,02/01/19 02:47:30 PM,38.1796,1
316,02/01/19 02:48:30 PM,38.0636,1
318,02/01/19 02:49:30 PM,38.2071,1
320,02/01/19 02:50:30 PM,38.1781,1
322,02/01/19 02:51:30 PM,37.9202,1
324,02/01/19 02:52:30 PM,37.9995,1
326,02/01/19 02:53:30 PM,38.0117,1
328,02/01/19 02:54:30 PM,38.0362,1
330,02/01/19 02:55:30 PM,37.9171,1
332,02/01/19 02:56:30 PM,38.1674,1
334,02/01/19 02:57:30 PM,0.028999999999999998,0
336,02/01/19 02:58:30 PM,0.028999999999999998,0
338,02/01/19 02:59:30 PM,0.028999999999999998,0
340,02/01/19 03:00:30 PM,0.028999999999999998,0
342,02/01/19 03:01:30 PM,0.028999999999999998,0
344,02/01/19 03:02:30 PM,0.028999999999999998,0
346,02/01/19 03:03:30 PM,0.028999999999999998,0
348,02/01/19 03:04:30 PM,0.028999999999999998,0
350,02/01/19 03:05:30 PM,0.028999999999999998,0
352,02/01/19 03:06:30 PM,39.8306,1
354,02/01/19 03:07:30 PM,37.9248,1
356,02/01/19 03:08:30 PM,38.0697,1
358,02/01/19 03:09:30 PM,37.9278,1
360,02/01/19 03:10:30 PM,38.0117,1
362,02/01/19 03:11:30 PM,37.6791,1
364,02/01/19 03:12:30 PM,38.2605,1
366,02/01/19 03:13:30 PM,38.0636,1
368,02/01/19 03:14:30 PM,38.2284,1
370,02/01/19 03:15:30 PM,38.2666,1
372,02/01/19 03:16:30 PM,38.1933,1
374,02/01/19 03:17:30 PM,38.0789,1
376,02/01/19 03:18:30 PM,38.2269,1
378,02/01/19 03:19:30 PM,38.0362,1
380,02/01/19 03:20:30 PM,37.7173,1
382,02/01/19 03:21:30 PM,38.0529,1
384,02/01/19 03:22:30 PM,37.9461,1
386,02/01/19 03:23:30 PM,38.0774,1
388,02/01/19 03:24:30 PM,38.088,1
390,02/01/19 03:25:30 PM,37.8698,1
392,02/01/19 03:26:30 PM,37.9599,1
394,02/01/19 03:27:30 PM,37.9049,1
396,02/01/19 03:28:30 PM,38.1033,1
398,02/01/19 03:29:30 PM,37.8515,1
400,02/01/19 03:30:30 PM,37.94,1
402,02/01/19 03:31:30 PM,37.8134,1
404,02/01/19 03:32:30 PM,37.7829,1
406,02/01/19 03:33:30 PM,37.7493,1
408,02/01/19 03:34:30 PM,37.7584,1
410,02/01/19 03:35:30 PM,38.0224,1
412,02/01/19 03:36:30 PM,37.7798,1
414,02/01/19 03:37:30 PM,37.8515,1
416,02/01/19 03:38:30 PM,37.9614,1
418,02/01/19 03:39:30 PM,37.85,1
420,02/01/19 03:40:30 PM,38.0438,1
422,02/01/19 03:41:30 PM,38.0728,1
424,02/01/19 03:42:30 PM,37.6181,1
426,02/01/19 03:43:30 PM,37.7661,1
428,02/01/19 03:44:30 PM,37.9416,1
430,02/01/19 03:45:30 PM,37.9339,1
432,02/01/19 03:46:30 PM,37.7752,1
434,02/01/19 03:47:30 PM,37.8515,1
436,02/01/19 03:48:30 PM,37.7371,1
438,02/01/19 03:49:30 PM,37.7264,1
440,02/01/19 03:50:30 PM,37.911,1
442,02/01/19 03:51:30 PM,37.6455,1
444,02/01/19 03:52:30 PM,37.9477,1
446,02/01/19 03:53:30 PM,37.7935,1
448,02/01/19 03:54:30 PM,37.7417,1
450,02/01/19 03:55:30 PM,37.995,1
452,02/01/19 03:56:30 PM,37.8988,1
454,02/01/19 03:57:30 PM,0.0275,0
456,02/01/19 03:58:30 PM,0.0275,0
458,02/01/19 03:59:30 PM,0.0275,0
460,02/01/19 04:00:30 PM,0.0275,0
462,02/01/19 04:01:30 PM,0.0275,0
464,02/01/19 04:02:30 PM,0.0275,0
466,02/01/19 04:03:30 PM,0.0275,0
468,02/01/19 04:04:30 PM,0.0275,0
470,02/01/19 04:05:30 PM,0.0275,0
472,02/01/19 04:06:30 PM,40.0565,1
474,02/01/19 04:07:30 PM,37.7234,1
476,02/01/19 04:08:30 PM,37.7096,1
478,02/01/19 04:09:30 PM,37.705,1
480,02/01/19 04:10:30 PM,37.6928,1
482,02/01/19 04:11:30 PM,37.7737,1
484,02/01/19 04:12:30 PM,37.673,1
486,02/01/19 04:13:30 PM,38.1064,1
488,02/01/19 04:14:30 PM,37.7768,1
490,02/01/19 04:15:30 PM,37.8515,1
492,02/01/19 04:16:30 PM,37.763000000000005,1
494,02/01/19 04:17:30 PM,38.0423,1
496,02/01/19 04:18:30 PM,37.8317,1
498,02/01/19 04:19:30 PM,37.9004,1
500,02/01/19 04:20:30 PM,37.8119,1
502,02/01/19 04:21:30 PM,37.9843,1
504,02/01/19 04:22:30 PM,37.882,1
506,02/01/19 04:23:30 PM,37.8378,1
508,02/01/19 04:24:30 PM,37.8164,1
510,02/01/19 04:25:30 PM,37.8119,1
512,02/01/19 04:26:30 PM,37.789,1
514,02/01/19 04:27:30 PM,38.1491,1
516,02/01/19 04:28:30 PM,37.6944,1
518,02/01/19 04:29:30 PM,37.9187,1
520,02/01/19 04:30:30 PM,37.7905,1
522,02/01/19 04:31:30 PM,37.7661,1
524,02/01/19 04:32:30 PM,37.5708,1
526,02/01/19 04:33:30 PM,37.8866,1
528,02/01/19 04:34:30 PM,37.9324,1
530,02/01/19 04:35:30 PM,37.6516,1
532,02/01/19 04:36:30 PM,37.8775,1
534,02/01/19 04:37:30 PM,37.9706,1
536,02/01/19 04:38:30 PM,37.7966,1
538,02/01/19 04:39:30 PM,37.9294,1
540,02/01/19 04:40:30 PM,37.9049,1
542,02/01/19 04:41:30 PM,37.763000000000005,1
544,02/01/19 04:42:30 PM,38.0056,1
546,02/01/19 04:43:30 PM,37.9477,1
548,02/01/19 04:44:30 PM,37.7859,1
550,02/01/19 04:45:30 PM,37.8164,1
552,02/01/19 04:46:30 PM,37.7707,1
554,02/01/19 04:47:30 PM,37.7569,1
556,02/01/19 04:48:30 PM,37.6074,1
558,02/01/19 04:49:30 PM,38.027,1
560,02/01/19 04:50:30 PM,37.8958,1
562,02/01/19 04:51:30 PM,37.8103,1
564,02/01/19 04:52:30 PM,37.9217,1
566,02/01/19 04:53:30 PM,37.8271,1
568,02/01/19 04:54:30 PM,37.8775,1
570,02/01/19 04:55:30 PM,37.673,1
572,02/01/19 04:56:30 PM,37.8119,1
574,02/01/19 04:57:30 PM,0.0275,0
576,02/01/19 04:58:30 PM,0.0259,0
578,02/01/19 04:59:30 PM,0.0259,0
580,02/01/19 05:00:30 PM,0.0259,0
582,02/01/19 05:01:30 PM,0.0259,0
584,02/01/19 05:02:30 PM,0.0259,0
586,02/01/19 05:03:30 PM,0.0259,0
588,02/01/19 05:04:30 PM,0.0259,0
590,02/01/19 05:05:30 PM,0.0259,0
592,02/01/19 05:06:30 PM,40.148,1
594,02/01/19 05:07:30 PM,37.1542,1
596,02/01/19 05:08:30 PM,37.6013,1
598,02/01/19 05:09:30 PM,38.0041,1
600,02/01/19 05:10:30 PM,37.7462,1
602,02/01/19 05:11:30 PM,37.7005,1
604,02/01/19 05:12:30 PM,37.7295,1
606,02/01/19 05:13:30 PM,37.5128,1
608,02/01/19 05:14:30 PM,37.6287,1
610,02/01/19 05:15:30 PM,37.5311,1
612,02/01/19 05:16:30 PM,37.789,1
614,02/01/19 05:17:30 PM,37.5219,1
616,02/01/19 05:18:30 PM,37.6226,1
618,02/01/19 05:19:30 PM,37.6944,1
620,02/01/19 05:20:30 PM,37.7035,1
622,02/01/19 05:21:30 PM,37.702,1
624,02/01/19 05:22:30 PM,37.821,1
626,02/01/19 05:23:30 PM,37.8759,1
628,02/01/19 05:24:30 PM,37.7096,1
630,02/01/19 05:25:30 PM,37.5204,1
632,02/01/19 05:26:30 PM,37.7035,1
634,02/01/19 05:27:30 PM,37.6043,1
636,02/01/19 05:28:30 PM,37.6898,1
638,02/01/19 05:29:30 PM,37.3037,1
640,02/01/19 05:30:30 PM,37.8058,1
642,02/01/19 05:31:30 PM,37.409,1
644,02/01/19 05:32:30 PM,37.5448,1
646,02/01/19 05:33:30 PM,37.5967,1
648,02/01/19 05:34:30 PM,37.6867,1
650,02/01/19 05:35:30 PM,37.6364,1
652,02/01/19 05:36:30 PM,37.6822,1
654,02/01/19 05:37:30 PM,37.7035,1
656,02/01/19 05:38:30 PM,37.7371,1
658,02/01/19 05:39:30 PM,37.7249,1
660,02/01/19 05:40:30 PM,37.6776,1
662,02/01/19 05:41:30 PM,37.5006,1
664,02/01/19 05:42:30 PM,37.5769,1
666,02/01/19 05:43:30 PM,37.4136,1
668,02/01/19 05:44:30 PM,37.4823,1
670,02/01/19 05:45:30 PM,37.5616,1
672,02/01/19 05:46:30 PM,37.7844,1
674,02/01/19 05:47:30 PM,37.5494,1
676,02/01/19 05:48:30 PM,37.6699,1
678,02/01/19 05:49:30 PM,37.7142,1
680,02/01/19 05:50:30 PM,37.5937,1
682,02/01/19 05:51:30 PM,37.6455,1
684,02/01/19 05:52:30 PM,37.4594,1
686,02/01/19 05:53:30 PM,37.5067,1
688,02/01/19 05:54:30 PM,37.6196,1
690,02/01/19 05:55:30 PM,37.6883,1
692,02/01/19 05:56:30 PM,37.5051,1
694,02/01/19 05:57:30 PM,0.0259,0
696,02/01/19 05:58:30 PM,0.0259,0
698,02/01/19 05:59:30 PM,0.0259,0
700,02/01/19 06:00:30 PM,0.0259,0
702,02/01/19 06:01:30 PM,0.0259,0
704,02/01/19 06:02:30 PM,0.0259,0
706,02/01/19 06:03:30 PM,0.0259,0
708,02/01/19 06:04:30 PM,0.0259,0
710,02/01/19 06:05:30 PM,0.0259,0
712,02/01/19 06:06:30 PM,39.0066,1
714,02/01/19 06:07:30 PM,37.2168,1
716,02/01/19 06:08:30 PM,37.5982,1
718,02/01/19 06:09:30 PM,37.5219,1
720,02/01/19 06:10:30 PM,37.6226,1
722,02/01/19 06:11:30 PM,37.5692,1
724,02/01/19 06:12:30 PM,37.5326,1
726,02/01/19 06:13:30 PM,37.2778,1
728,02/01/19 06:14:30 PM,37.3663,1
730,02/01/19 06:15:30 PM,37.5051,1
732,02/01/19 06:16:30 PM,37.4884,1
734,02/01/19 06:17:30 PM,37.4212,1
736,02/01/19 06:18:30 PM,37.5021,1
738,02/01/19 06:19:30 PM,37.2396,1
740,02/01/19 06:20:30 PM,37.4975,1
742,02/01/19 06:21:30 PM,37.3266,1
744,02/01/19 06:22:30 PM,37.113,1
746,02/01/19 06:23:30 PM,37.3938,1
748,02/01/19 06:24:30 PM,37.4395,1
750,02/01/19 06:25:30 PM,37.258,1
752,02/01/19 06:26:30 PM,37.5158,1
754,02/01/19 06:27:30 PM,37.2656,1
756,02/01/19 06:28:30 PM,37.3419,1
758,02/01/19 06:29:30 PM,37.3007,1
760,02/01/19 06:30:30 PM,37.2641,1
762,02/01/19 06:31:30 PM,37.3556,1
764,02/01/19 06:32:30 PM,37.5235,1
766,02/01/19 06:33:30 PM,37.3281,1
768,02/01/19 06:34:30 PM,37.3327,1
770,02/01/19 06:35:30 PM,37.6226,1
772,02/01/19 06:36:30 PM,37.5448,1
774,02/01/19 06:37:30 PM,37.4121,1
776,02/01/19 06:38:30 PM,37.4853,1
778,02/01/19 06:39:30 PM,37.4136,1
780,02/01/19 06:40:30 PM,37.4151,1
782,02/01/19 06:41:30 PM,37.5128,1
784,02/01/19 06:42:30 PM,37.4472,1
786,02/01/19 06:43:30 PM,37.4456,1
788,02/01/19 06:44:30 PM,37.3938,1
790,02/01/19 06:45:30 PM,37.4731,1
792,02/01/19 06:46:30 PM,37.4121,1
794,02/01/19 06:47:30 PM,37.376999999999995,1
796,02/01/19 06:48:30 PM,37.3968,1
798,02/01/19 06:49:30 PM,37.4166,1
800,02/01/19 06:50:30 PM,37.5311,1
802,02/01/19 06:51:30 PM,37.1588,1
804,02/01/19 06:52:30 PM,37.4166,1
806,02/01/19 06:53:30 PM,37.3617,1
808,02/01/19 06:54:30 PM,37.5967,1
810,02/01/19 06:55:30 PM,37.409,1
812,02/01/19 06:56:30 PM,37.4746,1
814,02/01/19 06:57:30 PM,0.028999999999999998,0
816,02/01/19 06:58:30 PM,0.028999999999999998,0
818,02/01/19 06:59:30 PM,0.028999999999999998,0
820,02/01/19 07:00:30 PM,0.028999999999999998,0
822,02/01/19 07:01:30 PM,0.028999999999999998,0
824,02/01/19 07:02:30 PM,0.0275,0
826,02/01/19 07:03:30 PM,0.028999999999999998,0
828,02/01/19 07:04:30 PM,0.028999999999999998,0
830,02/01/19 07:05:30 PM,0.028999999999999998,0
832,02/01/19 07:06:30 PM,38.9227,1
834,02/01/19 07:07:30 PM,38.1079,1
836,02/01/19 07:08:30 PM,37.5875,1
838,02/01/19 07:09:30 PM,37.4075,1
840,02/01/19 07:10:30 PM,37.6623,1
842,02/01/19 07:11:30 PM,37.6852,1
844,02/01/19 07:12:30 PM,37.5128,1
846,02/01/19 07:13:30 PM,37.734,1
848,02/01/19 07:14:30 PM,37.8164,1
850,02/01/19 07:15:30 PM,37.5998,1
852,02/01/19 07:16:30 PM,37.6242,1
854,02/01/19 07:17:30 PM,37.6349,1
856,02/01/19 07:18:30 PM,37.5433,1
858,02/01/19 07:19:30 PM,37.611999999999995,1
860,02/01/19 07:20:30 PM,37.5021,1
862,02/01/19 07:21:30 PM,37.5372,1
864,02/01/19 07:22:30 PM,37.3983,1
866,02/01/19 07:23:30 PM,37.5891,1
868,02/01/19 07:24:30 PM,37.6318,1
870,02/01/19 07:25:30 PM,37.4014,1
872,02/01/19 07:26:30 PM,37.5311,1
874,02/01/19 07:27:30 PM,37.5189,1
876,02/01/19 07:28:30 PM,37.6974,1
878,02/01/19 07:29:30 PM,37.4792,1
880,02/01/19 07:30:30 PM,37.5631,1
882,02/01/19 07:31:30 PM,37.4426,1
884,02/01/19 07:32:30 PM,37.4975,1
886,02/01/19 07:33:30 PM,37.4716,1
888,02/01/19 07:34:30 PM,37.3816,1
890,02/01/19 07:35:30 PM,37.4746,1
892,02/01/19 07:36:30 PM,37.3617,1
894,02/01/19 07:37:30 PM,37.6028,1
896,02/01/19 07:38:30 PM,37.5433,1
898,02/01/19 07:39:30 PM,37.5113,1
900,02/01/19 07:40:30 PM,37.583,1
