,time,amps
7303,02/04/19 12:59:30 AM,38.6542
7305,02/04/19 01:00:30 AM,38.7594
7307,02/04/19 01:01:30 AM,38.6191
7309,02/04/19 01:02:30 AM,38.6297
7311,02/04/19 01:03:30 AM,38.6603
7313,02/04/19 01:04:30 AM,38.7518
7315,02/04/19 01:05:30 AM,38.7091
7317,02/04/19 01:06:30 AM,38.6862
7319,02/04/19 01:07:30 AM,38.5901
7321,02/04/19 01:08:30 AM,38.6496
7323,02/04/19 01:09:30 AM,38.6465
7325,02/04/19 01:10:30 AM,38.8205
7327,02/04/19 01:11:30 AM,38.6404
7329,02/04/19 01:12:30 AM,38.6389
7331,02/04/19 01:13:30 AM,38.5016
7333,02/04/19 01:14:30 AM,0.0305
7335,02/04/19 01:15:30 AM,0.028999999999999998
7337,02/04/19 01:16:30 AM,0.028999999999999998
7339,02/04/19 01:17:30 AM,0.028999999999999998
7341,02/04/19 01:18:30 AM,0.028999999999999998
7343,02/04/19 01:19:30 AM,0.028999999999999998
7345,02/04/19 01:20:30 AM,0.0275
7347,02/04/19 01:21:30 AM,0.028999999999999998
7349,02/04/19 01:22:30 AM,0.028999999999999998
7351,02/04/19 01:23:30 AM,37.1572
7353,02/04/19 01:24:30 AM,36.9146
7355,02/04/19 01:25:30 AM,38.0468
7357,02/04/19 01:26:30 AM,38.1842
7359,02/04/19 01:27:30 AM,38.497
7361,02/04/19 01:28:30 AM,38.5809
7363,02/04/19 01:29:30 AM,38.6603
7365,02/04/19 01:30:30 AM,38.5763
7367,02/04/19 01:31:30 AM,38.6221
7369,02/04/19 01:32:30 AM,38.6908
7371,02/04/19 01:33:30 AM,38.7091
7373,02/04/19 01:34:30 AM,38.7396
7375,02/04/19 01:35:30 AM,38.7137
7377,02/04/19 01:36:30 AM,38.5458
7379,02/04/19 01:37:30 AM,38.6709
7381,02/04/19 01:38:30 AM,38.7137
7383,02/04/19 01:39:30 AM,38.5946
7385,02/04/19 01:40:30 AM,38.7472
7387,02/04/19 01:41:30 AM,38.6847
7389,02/04/19 01:42:30 AM,38.6374
7391,02/04/19 01:43:30 AM,38.6038
7393,02/04/19 01:44:30 AM,38.6938
7395,02/04/19 01:45:30 AM,38.7533
7397,02/04/19 01:46:30 AM,38.6877
7399,02/04/19 01:47:30 AM,38.7076
7401,02/04/19 01:48:30 AM,38.7091
7403,02/04/19 01:49:30 AM,38.7716
7405,02/04/19 01:50:30 AM,38.7839
7407,02/04/19 01:51:30 AM,38.7533
7409,02/04/19 01:52:30 AM,38.677
7411,02/04/19 01:53:30 AM,38.8052
7413,02/04/19 01:54:30 AM,38.703
7415,02/04/19 01:55:30 AM,38.7518
7417,02/04/19 01:56:30 AM,38.7488
7419,02/04/19 01:57:30 AM,38.6297
7421,02/04/19 01:58:30 AM,38.6175
7423,02/04/19 01:59:30 AM,38.5321
7425,02/04/19 02:00:30 AM,38.8037
7427,02/04/19 02:01:30 AM,38.8006
7429,02/04/19 02:02:30 AM,38.7106
7431,02/04/19 02:03:30 AM,38.735
7433,02/04/19 02:04:30 AM,38.7182
7435,02/04/19 02:05:30 AM,38.6709
7437,02/04/19 02:06:30 AM,38.735
7439,02/04/19 02:07:30 AM,0.0275
7441,02/04/19 02:08:30 AM,0.0275
7443,02/04/19 02:09:30 AM,0.0275
7445,02/04/19 02:10:30 AM,0.0275
7447,02/04/19 02:11:30 AM,0.0259
7449,02/04/19 02:12:30 AM,0.0275
7451,02/04/19 02:13:30 AM,0.028999999999999998
7453,02/04/19 02:14:30 AM,0.028999999999999998
7455,02/04/19 02:15:30 AM,37.3007
7457,02/04/19 02:16:30 AM,38.4726
7459,02/04/19 02:17:30 AM,38.7198
7461,02/04/19 02:18:30 AM,38.9059
7463,02/04/19 02:19:30 AM,38.8785
7465,02/04/19 02:20:30 AM,38.9349
7467,02/04/19 02:21:30 AM,38.9593
7469,02/04/19 02:22:30 AM,38.9319
7471,02/04/19 02:23:30 AM,38.854
7473,02/04/19 02:24:30 AM,38.8418
7475,02/04/19 02:25:30 AM,39.0097
7477,02/04/19 02:26:30 AM,39.0433
7479,02/04/19 02:27:30 AM,39.0249
7481,02/04/19 02:28:30 AM,38.851
7483,02/04/19 02:29:30 AM,38.9059
7485,02/04/19 02:30:30 AM,38.9487
7487,02/04/19 02:31:30 AM,38.7472
7489,02/04/19 02:32:30 AM,38.6679
7491,02/04/19 02:33:30 AM,38.7503
7493,02/04/19 02:34:30 AM,38.5718
7495,02/04/19 02:35:30 AM,38.6511
7497,02/04/19 02:36:30 AM,38.6511
7499,02/04/19 02:37:30 AM,38.6496
7501,02/04/19 02:38:30 AM,38.6023
7503,02/04/19 02:39:30 AM,38.5687
7505,02/04/19 02:40:30 AM,38.6206
7507,02/04/19 02:41:30 AM,38.5275
7509,02/04/19 02:42:30 AM,38.5351
7511,02/04/19 02:43:30 AM,38.6038
7513,02/04/19 02:44:30 AM,38.2559
7515,02/04/19 02:45:30 AM,38.4421
7517,02/04/19 02:46:30 AM,38.3352
7519,02/04/19 02:47:30 AM,38.5458
7521,02/04/19 02:48:30 AM,38.5016
7523,02/04/19 02:49:30 AM,38.1796
7525,02/04/19 02:50:30 AM,0.028999999999999998
7527,02/04/19 02:51:30 AM,0.0275
7529,02/04/19 02:52:30 AM,0.0259
7531,02/04/19 02:53:30 AM,0.0259
7533,02/04/19 02:54:30 AM,0.0275
7535,02/04/19 02:55:30 AM,0.0259
7537,02/04/19 02:56:30 AM,0.0275
7539,02/04/19 02:57:30 AM,0.0275
7541,02/04/19 02:58:30 AM,0.0275
7543,02/04/19 02:59:30 AM,36.7559
7545,02/04/19 03:00:30 AM,38.1353
7547,02/04/19 03:01:30 AM,38.3703
7549,02/04/19 03:02:30 AM,38.4512
7551,02/04/19 03:03:30 AM,38.6908
7553,02/04/19 03:04:30 AM,38.5
7555,02/04/19 03:05:30 AM,38.1964
7557,02/04/19 03:06:30 AM,38.1735
7559,02/04/19 03:07:30 AM,38.352
7561,02/04/19 03:08:30 AM,38.2116
7563,02/04/19 03:09:30 AM,38.2742
7565,02/04/19 03:10:30 AM,38.2101
7567,02/04/19 03:11:30 AM,38.1811
7569,02/04/19 03:12:30 AM,38.0224
7571,02/04/19 03:13:30 AM,37.9599
7573,02/04/19 03:14:30 AM,38.1598
7575,02/04/19 03:15:30 AM,37.8836
7577,02/04/19 03:16:30 AM,37.9599
7579,02/04/19 03:17:30 AM,38.0621
7581,02/04/19 03:18:30 AM,38.0743
7583,02/04/19 03:19:30 AM,37.9049
7585,02/04/19 03:20:30 AM,37.998000000000005
7587,02/04/19 03:21:30 AM,38.0896
7589,02/04/19 03:22:30 AM,38.0896
7591,02/04/19 03:23:30 AM,38.1903
7593,02/04/19 03:24:30 AM,38.0652
7595,02/04/19 03:25:30 AM,37.9522
7597,02/04/19 03:26:30 AM,37.9889
7599,02/04/19 03:27:30 AM,38.0438
7601,02/04/19 03:28:30 AM,38.0362
7603,02/04/19 03:29:30 AM,38.1674
7605,02/04/19 03:30:30 AM,38.1018
7607,02/04/19 03:31:30 AM,0.0275
7609,02/04/19 03:32:30 AM,0.0275
7611,02/04/19 03:33:30 AM,0.0259
7613,02/04/19 03:34:30 AM,0.0275
7615,02/04/19 03:35:30 AM,0.0259
7617,02/04/19 03:36:30 AM,0.0259
7619,02/04/19 03:37:30 AM,0.0275
7621,02/04/19 03:38:30 AM,0.0275
7623,02/04/19 03:39:30 AM,35.9731
7625,02/04/19 03:40:30 AM,37.554
7627,02/04/19 03:41:30 AM,38.0392
7629,02/04/19 03:42:30 AM,38.0575
7631,02/04/19 03:43:30 AM,38.2162
7633,02/04/19 03:44:30 AM,38.2284
7635,02/04/19 03:45:30 AM,38.1628
7637,02/04/19 03:46:30 AM,38.1994
7639,02/04/19 03:47:30 AM,38.1918
7641,02/04/19 03:48:30 AM,38.1796
7643,02/04/19 03:49:30 AM,38.3963
7645,02/04/19 03:50:30 AM,38.2818
7647,02/04/19 03:51:30 AM,38.6435
7649,02/04/19 03:52:30 AM,38.5077
7651,02/04/19 03:53:30 AM,38.6374
7653,02/04/19 03:54:30 AM,38.6084
7655,02/04/19 03:55:30 AM,38.7152
7657,02/04/19 03:56:30 AM,38.6206
7659,02/04/19 03:57:30 AM,38.4405
7661,02/04/19 03:58:30 AM,38.4222
7663,02/04/19 03:59:30 AM,38.468
7665,02/04/19 04:00:30 AM,38.5016
7667,02/04/19 04:01:30 AM,38.5809
7669,02/04/19 04:02:30 AM,38.5321
7671,02/04/19 04:03:30 AM,38.6877
7673,02/04/19 04:04:30 AM,38.5657
7675,02/04/19 04:05:30 AM,38.3871
7677,02/04/19 04:06:30 AM,38.6252
7679,02/04/19 04:07:30 AM,38.5351
7681,02/04/19 04:08:30 AM,0.0275
7683,02/04/19 04:09:30 AM,0.0259
7685,02/04/19 04:10:30 AM,0.0259
7687,02/04/19 04:11:30 AM,0.0259
7689,02/04/19 04:12:30 AM,0.0259
7691,02/04/19 04:13:30 AM,0.0259
7693,02/04/19 04:14:30 AM,0.0259
7695,02/04/19 04:15:30 AM,0.0259
7697,02/04/19 04:16:30 AM,0.0275
7699,02/04/19 04:17:30 AM,0.0275
7701,02/04/19 04:18:30 AM,37.734
7703,02/04/19 04:19:30 AM,38.2742
7705,02/04/19 04:20:30 AM,38.2986
7707,02/04/19 04:21:30 AM,38.6191
7709,02/04/19 04:22:30 AM,38.5779
7711,02/04/19 04:23:30 AM,38.5321
7713,02/04/19 04:24:30 AM,38.4054
7715,02/04/19 04:25:30 AM,38.3398
7717,02/04/19 04:26:30 AM,38.5092
7719,02/04/19 04:27:30 AM,38.5367
7721,02/04/19 04:28:30 AM,38.4131
7723,02/04/19 04:29:30 AM,38.3368
7725,02/04/19 04:30:30 AM,38.3658
7727,02/04/19 04:31:30 AM,38.4436
7729,02/04/19 04:32:30 AM,38.3719
7731,02/04/19 04:33:30 AM,38.3337
7733,02/04/19 04:34:30 AM,38.3734
7735,02/04/19 04:35:30 AM,38.3474
7737,02/04/19 04:36:30 AM,38.2681
7739,02/04/19 04:37:30 AM,38.2498
7741,02/04/19 04:38:30 AM,38.4237
7743,02/04/19 04:39:30 AM,38.3703
7745,02/04/19 04:40:30 AM,38.4619
7747,02/04/19 04:41:30 AM,38.4283
7749,02/04/19 04:42:30 AM,38.3047
7751,02/04/19 04:43:30 AM,38.4939
7753,02/04/19 04:44:30 AM,38.352
7755,02/04/19 04:45:30 AM,38.3764
7757,02/04/19 04:46:30 AM,0.0275
7759,02/04/19 04:47:30 AM,0.0259
7761,02/04/19 04:48:30 AM,0.0259
7763,02/04/19 04:49:30 AM,0.0259
7765,02/04/19 04:50:30 AM,0.0259
7767,02/04/19 04:51:30 AM,0.0259
7769,02/04/19 04:52:30 AM,0.0259
7771,02/04/19 04:53:30 AM,0.0259
7773,02/04/19 04:54:30 AM,0.0275
7775,02/04/19 04:55:30 AM,0.0275
7777,02/04/19 04:56:30 AM,37.3922
7779,02/04/19 04:57:30 AM,37.9034
7781,02/04/19 04:58:30 AM,38.2895
7783,02/04/19 04:59:30 AM,38.2971
7785,02/04/19 05:00:30 AM,38.2635
7787,02/04/19 05:01:30 AM,38.3703
7789,02/04/19 05:02:30 AM,38.3474
7791,02/04/19 05:03:30 AM,38.4619
7793,02/04/19 05:04:30 AM,38.4833
7795,02/04/19 05:05:30 AM,38.3078
7797,02/04/19 05:06:30 AM,38.3551
7799,02/04/19 05:07:30 AM,38.3505
7801,02/04/19 05:08:30 AM,38.349000000000004
7803,02/04/19 05:09:30 AM,38.3124
7805,02/04/19 05:10:30 AM,38.2269
7807,02/04/19 05:11:30 AM,38.2361
7809,02/04/19 05:12:30 AM,38.2727
7811,02/04/19 05:13:30 AM,38.2132
7813,02/04/19 05:14:30 AM,38.2391
7815,02/04/19 05:15:30 AM,38.381
7817,02/04/19 05:16:30 AM,38.1949
7819,02/04/19 05:17:30 AM,38.3459
7821,02/04/19 05:18:30 AM,38.3932
7823,02/04/19 05:19:30 AM,38.1842
7825,02/04/19 05:20:30 AM,38.3307
7827,02/04/19 05:21:30 AM,38.1842
7829,02/04/19 05:22:30 AM,0.0275
7831,02/04/19 05:23:30 AM,0.0259
7833,02/04/19 05:24:30 AM,0.0259
7835,02/04/19 05:25:30 AM,0.0259
7837,02/04/19 05:26:30 AM,0.0259
7839,02/04/19 05:27:30 AM,0.0259
7841,02/04/19 05:28:30 AM,0.0259
7843,02/04/19 05:29:30 AM,0.0259
7845,02/04/19 05:30:30 AM,0.0275
7847,02/04/19 05:31:30 AM,0.0275
7849,02/04/19 05:32:30 AM,37.2244
7851,02/04/19 05:33:30 AM,38.0423
7853,02/04/19 05:34:30 AM,38.1399
7855,02/04/19 05:35:30 AM,38.3169
7857,02/04/19 05:36:30 AM,38.2361
7859,02/04/19 05:37:30 AM,38.1338
7861,02/04/19 05:38:30 AM,38.2559
7863,02/04/19 05:39:30 AM,38.558
7865,02/04/19 05:40:30 AM,38.4924
7867,02/04/19 05:41:30 AM,38.0652
7869,02/04/19 05:42:30 AM,38.1155
7871,02/04/19 05:43:30 AM,38.3734
7873,02/04/19 05:44:30 AM,38.3917
7875,02/04/19 05:45:30 AM,38.3734
7877,02/04/19 05:46:30 AM,38.1491
7879,02/04/19 05:47:30 AM,38.1262
7881,02/04/19 05:48:30 AM,38.3307
7883,02/04/19 05:49:30 AM,38.3459
7885,02/04/19 05:50:30 AM,38.3566
7887,02/04/19 05:51:30 AM,38.2773
7889,02/04/19 05:52:30 AM,38.3627
7891,02/04/19 05:53:30 AM,38.4314
7893,02/04/19 05:54:30 AM,38.4039
7895,02/04/19 05:55:30 AM,38.3566
7897,02/04/19 05:56:30 AM,38.3673
7899,02/04/19 05:57:30 AM,38.3139
7901,02/04/19 05:58:30 AM,0.0259
7903,02/04/19 05:59:30 AM,0.0259
7905,02/04/19 06:00:30 AM,0.0259
7907,02/04/19 06:01:30 AM,0.0259
7909,02/04/19 06:02:30 AM,0.0259
7911,02/04/19 06:03:30 AM,0.0259
7913,02/04/19 06:04:30 AM,0.0259
7915,02/04/19 06:05:30 AM,0.0275
7917,02/04/19 06:06:30 AM,0.0275
7919,02/04/19 06:07:30 AM,37.113
7921,02/04/19 06:08:30 AM,37.9171
7923,02/04/19 06:09:30 AM,38.1125
7925,02/04/19 06:10:30 AM,38.114000000000004
7927,02/04/19 06:11:30 AM,38.1155
7929,02/04/19 06:12:30 AM,37.8347
7931,02/04/19 06:13:30 AM,37.6394
7933,02/04/19 06:14:30 AM,37.673
7935,02/04/19 06:15:30 AM,37.7386
7937,02/04/19 06:16:30 AM,37.6104
7939,02/04/19 06:17:30 AM,37.6379
7941,02/04/19 06:18:30 AM,38.024
7943,02/04/19 06:19:30 AM,38.1109
7945,02/04/19 06:20:30 AM,38.1292
7947,02/04/19 06:21:30 AM,38.1811
7949,02/04/19 06:22:30 AM,38.1292
7951,02/04/19 06:23:30 AM,38.114000000000004
7953,02/04/19 06:24:30 AM,38.1109
7955,02/04/19 06:25:30 AM,37.9721
7957,02/04/19 06:26:30 AM,37.9446
7959,02/04/19 06:27:30 AM,37.9828
7961,02/04/19 06:28:30 AM,38.0209
7963,02/04/19 06:29:30 AM,38.1704
7965,02/04/19 06:30:30 AM,38.1521
7967,02/04/19 06:31:30 AM,0.032
7969,02/04/19 06:32:30 AM,0.0259
7971,02/04/19 06:33:30 AM,0.0259
7973,02/04/19 06:34:30 AM,0.0259
7975,02/04/19 06:35:30 AM,0.0259
7977,02/04/19 06:36:30 AM,0.0259
7979,02/04/19 06:37:30 AM,0.0259
7981,02/04/19 06:38:30 AM,0.0259
7983,02/04/19 06:39:30 AM,0.0275
7985,02/04/19 06:40:30 AM,0.0275
7987,02/04/19 06:41:30 AM,36.9085
7989,02/04/19 06:42:30 AM,37.5906
7991,02/04/19 06:43:30 AM,37.9278
7993,02/04/19 06:44:30 AM,38.1827
7995,02/04/19 06:45:30 AM,38.2208
7997,02/04/19 06:46:30 AM,38.0957
7999,02/04/19 06:47:30 AM,37.705
8001,02/04/19 06:48:30 AM,37.7569
8003,02/04/19 06:49:30 AM,37.8225
8005,02/04/19 06:50:30 AM,37.8561
8007,02/04/19 06:51:30 AM,37.9614
8009,02/04/19 06:52:30 AM,38.0362
8011,02/04/19 06:53:30 AM,38.0377
8013,02/04/19 06:54:30 AM,37.9446
8015,02/04/19 06:55:30 AM,37.9751
8017,02/04/19 06:56:30 AM,37.94
8019,02/04/19 06:57:30 AM,37.9339
8021,02/04/19 06:58:30 AM,38.0926
8023,02/04/19 06:59:30 AM,37.966
8025,02/04/19 07:00:30 AM,37.9736
8027,02/04/19 07:01:30 AM,38.0026
8029,02/04/19 07:02:30 AM,37.9141
8031,02/04/19 07:03:30 AM,37.8912
8033,02/04/19 07:04:30 AM,37.9873
8035,02/04/19 07:05:30 AM,37.9812
8037,02/04/19 07:06:30 AM,37.94
8039,02/04/19 07:07:30 AM,37.9629
8041,02/04/19 07:08:30 AM,37.9965
8043,02/04/19 07:09:30 AM,37.9828
8045,02/04/19 07:10:30 AM,37.8759
8047,02/04/19 07:11:30 AM,38.0591
8049,02/04/19 07:12:30 AM,38.0362
8051,02/04/19 07:13:30 AM,38.1369
8053,02/04/19 07:14:30 AM,38.1323
8055,02/04/19 07:15:30 AM,38.056
8057,02/04/19 07:16:30 AM,38.0713
8059,02/04/19 07:17:30 AM,38.0667
8061,02/04/19 07:18:30 AM,37.9767
8063,02/04/19 07:19:30 AM,38.2605
8065,02/04/19 07:20:30 AM,38.2635
8067,02/04/19 07:21:30 AM,38.2696
8069,02/04/19 07:22:30 AM,38.2605
8071,02/04/19 07:23:30 AM,38.3597
8073,02/04/19 07:24:30 AM,38.3551
8075,02/04/19 07:25:30 AM,38.0484
8077,02/04/19 07:26:30 AM,38.4222
8079,02/04/19 07:27:30 AM,38.4512
8081,02/04/19 07:28:30 AM,38.2391
8083,02/04/19 07:29:30 AM,38.0163
8085,02/04/19 07:30:30 AM,37.9522
8087,02/04/19 07:31:30 AM,37.8927
8089,02/04/19 07:32:30 AM,0.0244
8091,02/04/19 07:33:30 AM,0.0244
8093,02/04/19 07:34:30 AM,0.0229
8095,02/04/19 07:35:30 AM,0.0229
8097,02/04/19 07:36:30 AM,0.0229
8099,02/04/19 07:37:30 AM,0.0229
8101,02/04/19 07:38:30 AM,0.0244
8103,02/04/19 07:39:30 AM,0.0244
8105,02/04/19 07:40:30 AM,0.0244
8107,02/04/19 07:41:30 AM,35.9396
8109,02/04/19 07:42:30 AM,36.73
8111,02/04/19 07:43:30 AM,38.0194
8113,02/04/19 07:44:30 AM,38.1903
8115,02/04/19 07:45:30 AM,38.3749
8117,02/04/19 07:46:30 AM,38.5702
8119,02/04/19 07:47:30 AM,38.2864
8121,02/04/19 07:48:30 AM,38.5336
8123,02/04/19 07:49:30 AM,38.6877
8125,02/04/19 07:50:30 AM,38.6908
8127,02/04/19 07:51:30 AM,38.7823
8129,02/04/19 07:52:30 AM,38.7274
8131,02/04/19 07:53:30 AM,38.6908
8133,02/04/19 07:54:30 AM,38.4024
8135,02/04/19 07:55:30 AM,38.3032
8137,02/04/19 07:56:30 AM,38.4726
8139,02/04/19 07:57:30 AM,38.3764
8141,02/04/19 07:58:30 AM,38.5306
8143,02/04/19 07:59:30 AM,38.4619
8145,02/04/19 08:00:30 AM,38.5107
8147,02/04/19 08:01:30 AM,38.4924
8149,02/04/19 08:02:30 AM,38.5794
8151,02/04/19 08:03:30 AM,38.7549
8153,02/04/19 08:04:30 AM,38.6999
8155,02/04/19 08:05:30 AM,38.7655
8157,02/04/19 08:06:30 AM,38.6923
8159,02/04/19 08:07:30 AM,35.227
8161,02/04/19 08:08:30 AM,35.5779
8163,02/04/19 08:09:30 AM,35.3246
8165,02/04/19 08:10:30 AM,35.3109
8167,02/04/19 08:11:30 AM,35.3948
8169,02/04/19 08:12:30 AM,35.3719
8171,02/04/19 08:13:30 AM,35.3933
8173,02/04/19 08:14:30 AM,35.3658
8175,02/04/19 08:15:30 AM,35.4299
8177,02/04/19 08:16:30 AM,35.3613
8179,02/04/19 08:17:30 AM,35.4482
8181,02/04/19 08:18:30 AM,35.4788
8183,02/04/19 08:19:30 AM,35.5657
8185,02/04/19 08:20:30 AM,35.5169
8187,02/04/19 08:21:30 AM,35.4269
8189,02/04/19 08:22:30 AM,35.494
8191,02/04/19 08:23:30 AM,35.6069
8193,02/04/19 08:24:30 AM,35.6695
8195,02/04/19 08:25:30 AM,35.6603
8197,02/04/19 08:26:30 AM,35.639
8199,02/04/19 08:27:30 AM,35.7778
8201,02/04/19 08:28:30 AM,35.8511
8203,02/04/19 08:29:30 AM,35.760999999999996
8205,02/04/19 08:30:30 AM,35.8862
8207,02/04/19 08:31:30 AM,35.61
8209,02/04/19 08:32:30 AM,0.0305
8211,02/04/19 08:33:30 AM,0.0305
8213,02/04/19 08:34:30 AM,0.0305
8215,02/04/19 08:35:30 AM,0.0305
8217,02/04/19 08:36:30 AM,0.0305
8219,02/04/19 08:37:30 AM,0.0305
8221,02/04/19 08:38:30 AM,0.0305
8223,02/04/19 08:39:30 AM,0.0305
8225,02/04/19 08:40:30 AM,0.0305
8227,02/04/19 08:41:30 AM,36.4721
8229,02/04/19 08:42:30 AM,38.0926
8231,02/04/19 08:43:30 AM,37.5021
8233,02/04/19 08:44:30 AM,35.935
8235,02/04/19 08:45:30 AM,36.2722
8237,02/04/19 08:46:30 AM,36.1166
8239,02/04/19 08:47:30 AM,36.0464
8241,02/04/19 08:48:30 AM,36.0739
8243,02/04/19 08:49:30 AM,36.1074
8245,02/04/19 08:50:30 AM,36.2387
8247,02/04/19 08:51:30 AM,36.3088
8249,02/04/19 08:52:30 AM,36.2325
8251,02/04/19 08:53:30 AM,36.1501
8253,02/04/19 08:54:30 AM,36.2493
8255,02/04/19 08:55:30 AM,36.1929
8257,02/04/19 08:56:30 AM,36.4172
8259,02/04/19 08:57:30 AM,36.1898
8261,02/04/19 08:58:30 AM,36.2478
8263,02/04/19 08:59:30 AM,36.2646
8265,02/04/19 09:00:30 AM,36.463
8267,02/04/19 09:01:30 AM,36.379
8269,02/04/19 09:02:30 AM,36.4965
8271,02/04/19 09:03:30 AM,36.4508
8273,02/04/19 09:04:30 AM,36.5957
8275,02/04/19 09:05:30 AM,36.6415
8277,02/04/19 09:06:30 AM,36.6247
8279,02/04/19 09:07:30 AM,36.5957
8281,02/04/19 09:08:30 AM,36.6827
8283,02/04/19 09:09:30 AM,36.6491
8285,02/04/19 09:10:30 AM,36.5637
8287,02/04/19 09:11:30 AM,36.817
8289,02/04/19 09:12:30 AM,36.7315
8291,02/04/19 09:13:30 AM,36.7117
8293,02/04/19 09:14:30 AM,36.7926
8295,02/04/19 09:15:30 AM,36.6461
8297,02/04/19 09:16:30 AM,36.6659
8299,02/04/19 09:17:30 AM,36.6918
8301,02/04/19 09:18:30 AM,36.8246
8303,02/04/19 09:19:30 AM,36.6995
8305,02/04/19 09:20:30 AM,36.6781
8307,02/04/19 09:21:30 AM,37.1649
8309,02/04/19 09:22:30 AM,37.2305
8311,02/04/19 09:23:30 AM,37.145
8313,02/04/19 09:24:30 AM,37.2244
8315,02/04/19 09:25:30 AM,37.2061
8317,02/04/19 09:26:30 AM,37.1756
8319,02/04/19 09:27:30 AM,37.3297
8321,02/04/19 09:28:30 AM,37.4716
8323,02/04/19 09:29:30 AM,37.4411
8325,02/04/19 09:30:30 AM,37.2854
8327,02/04/19 09:31:30 AM,37.2259
8329,02/04/19 09:32:30 AM,0.0381
8331,02/04/19 09:33:30 AM,0.0351
8333,02/04/19 09:34:30 AM,0.0336
8335,02/04/19 09:35:30 AM,0.0336
8337,02/04/19 09:36:30 AM,0.0336
8339,02/04/19 09:37:30 AM,0.0336
8341,02/04/19 09:38:30 AM,0.0351
8343,02/04/19 09:39:30 AM,0.0351
8345,02/04/19 09:40:30 AM,0.0351
8347,02/04/19 09:41:30 AM,37.4044
8349,02/04/19 09:42:30 AM,38.7625
8351,02/04/19 09:43:30 AM,37.2702
8353,02/04/19 09:44:30 AM,37.5601
8355,02/04/19 09:45:30 AM,37.1099
8357,02/04/19 09:46:30 AM,36.791
8359,02/04/19 09:47:30 AM,36.7758
8361,02/04/19 09:48:30 AM,37.2015
8363,02/04/19 09:49:30 AM,36.9192
8365,02/04/19 09:50:30 AM,36.7285
8367,02/04/19 09:51:30 AM,36.8368
8369,02/04/19 09:52:30 AM,36.8399
8371,02/04/19 09:53:30 AM,36.7407
8373,02/04/19 09:54:30 AM,37.0748
8375,02/04/19 09:55:30 AM,36.6857
8377,02/04/19 09:56:30 AM,36.8658
8379,02/04/19 09:57:30 AM,36.8856
8381,02/04/19 09:58:30 AM,36.6903
8383,02/04/19 09:59:30 AM,36.3775
8385,02/04/19 10:00:30 AM,36.7422
8387,02/04/19 10:01:30 AM,36.6506
8389,02/04/19 10:02:30 AM,36.7788
8391,02/04/19 10:03:30 AM,36.7559
8393,02/04/19 10:04:30 AM,36.9329
8395,02/04/19 10:05:30 AM,37.0397
8397,02/04/19 10:06:30 AM,37.0459
8399,02/04/19 10:07:30 AM,37.0825
8401,02/04/19 10:08:30 AM,37.2076
8403,02/04/19 10:09:30 AM,37.1313
8405,02/04/19 10:10:30 AM,37.260999999999996
8407,02/04/19 10:11:30 AM,37.4289
8409,02/04/19 10:12:30 AM,37.2412
8411,02/04/19 10:13:30 AM,37.2229
8413,02/04/19 10:14:30 AM,37.4228
8415,02/04/19 10:15:30 AM,37.2778
8417,02/04/19 10:16:30 AM,37.3785
8419,02/04/19 10:17:30 AM,37.2763
8421,02/04/19 10:18:30 AM,37.4426
8423,02/04/19 10:19:30 AM,37.6455
8425,02/04/19 10:20:30 AM,37.4716
8427,02/04/19 10:21:30 AM,37.1847
8429,02/04/19 10:22:30 AM,37.3831
8431,02/04/19 10:23:30 AM,37.2656
8433,02/04/19 10:24:30 AM,37.1008
8435,02/04/19 10:25:30 AM,37.4411
8437,02/04/19 10:26:30 AM,37.435
8439,02/04/19 10:27:30 AM,37.171
8441,02/04/19 10:28:30 AM,36.9589
8443,02/04/19 10:29:30 AM,37.0657
8445,02/04/19 10:30:30 AM,37.2244
8447,02/04/19 10:31:30 AM,36.8902
8449,02/04/19 10:32:30 AM,26.0792
8451,02/04/19 10:33:30 AM,0.0336
8453,02/04/19 10:34:30 AM,0.0336
8455,02/04/19 10:35:30 AM,0.0336
8457,02/04/19 10:36:30 AM,0.0336
8459,02/04/19 10:37:30 AM,0.0336
8461,02/04/19 10:38:30 AM,0.0336
8463,02/04/19 10:39:30 AM,0.0336
8465,02/04/19 10:40:30 AM,0.0336
8467,02/04/19 10:41:30 AM,0.0336
8469,02/04/19 10:42:30 AM,38.8678
8471,02/04/19 10:43:30 AM,37.2519
8473,02/04/19 10:44:30 AM,37.1984
8475,02/04/19 10:45:30 AM,37.4014
8477,02/04/19 10:46:30 AM,37.2671
8479,02/04/19 10:47:30 AM,37.2015
8481,02/04/19 10:48:30 AM,37.4014
8483,02/04/19 10:49:30 AM,37.5265
8485,02/04/19 10:50:30 AM,37.792
8487,02/04/19 10:51:30 AM,37.4426
8489,02/04/19 10:52:30 AM,37.2976
8491,02/04/19 10:53:30 AM,37.4166
8493,02/04/19 10:54:30 AM,37.2732
8495,02/04/19 10:55:30 AM,37.2152
8497,02/04/19 10:56:30 AM,37.229
8499,02/04/19 10:57:30 AM,37.3342
8501,02/04/19 10:58:30 AM,37.2396
8503,02/04/19 10:59:30 AM,37.3083
8505,02/04/19 11:00:30 AM,37.5631
8507,02/04/19 11:01:30 AM,37.2763
8509,02/04/19 11:02:30 AM,37.4426
8511,02/04/19 11:03:30 AM,37.3968
8513,02/04/19 11:04:30 AM,37.6364
